Student_ID,Age,Gender,Department,Study_Hours,Attendance,Assignments,Exam_Score,Result,Grade,Placement,LPA
ST1516,17,Male,Mechanical,5,72,14,62,Pass,B,Not Placed,0.0
ST1517,19,Male,Computer Science,6,88,13,66,Pass,B,Not Placed,0.0
ST1518,19,Female,Computer Science,5,87,11,52,Pass,C,Not Placed,0.0
ST1519,18,Male,Electronics,6,86,14,68,Pass,B,Not Placed,0.0
ST1520,20,Male,Computer Science,6,80,16,74,Pass,A,Placed,6.87
ST1521,17,Female,Information Technology,5,100,13,64,Pass,B,Not Placed,0.0
ST1522,20,Male,Information Technology,6,87,13,68,Pass,B,Not Placed,0.0
ST1523,18,Female,Information Technology,8,72,18,80,Pass,A+,Placed,9.65
ST1524,17,Male,Electronics,5,84,12,55,Pass,C,Not Placed,0.0
ST1525,18,Female,Information Technology,5,90,15,74,Pass,A,Not Placed,0.0
ST1526,18,Male,Electronics,7,76,17,78,Pass,A,Not Placed,0.0
ST1527,18,Female,Information Technology,5,93,12,59,Pass,C,Not Placed,0.0
ST1528,18,Female,Information Technology,2,86,9,39,Fail,F,Not Placed,0.0
ST1529,19,Male,Electronics,8,60,20,86,Pass,A+,Placed,9.97
ST1530,18,Male,Computer Science,1,85,5,26,Fail,F,Not Placed,0.0
ST1531,18,Male,Computer Science,6,78,15,69,Pass,B,Placed,5.62
ST1532,19,Male,Computer Science,7,87,16,73,Pass,A,Placed,6.41
ST1533,19,Male,Computer Science,9,91,20,100,Pass,A+,Placed,24.2
ST1534,18,Male,Information Technology,2,84,7,38,Fail,F,Not Placed,0.0
ST1535,18,Male,Mechanical,6,99,15,75,Pass,A,Placed,7.53
ST1536,17,Male,Electronics,5,80,15,68,Pass,B,Placed,4.93
ST1537,18,Male,Electronics,4,88,10,54,Pass,C,Placed,4.57
ST1538,19,Female,Information Technology,2,90,6,30,Fail,F,Not Placed,0.0
ST1539,18,Male,Information Technology,5,81,10,55,Pass,C,Placed,3.97
ST1540,18,Male,Information Technology,5,90,11,56,Pass,C,Placed,3.77
ST1541,19,Male,Computer Science,2,76,9,38,Fail,F,Not Placed,0.0
ST1542,17,Male,Computer Science,6,78,12,56,Pass,C,Not Placed,0.0
ST1543,19,Male,Information Technology,6,69,14,63,Pass,B,Not Placed,0.0
ST1544,18,Male,Mechanical,7,84,17,82,Pass,A+,Placed,8.58
ST1545,20,Male,Computer Science,8,85,19,90,Pass,A+,Placed,23.19
ST1546,18,Female,Computer Science,5,94,12,56,Pass,C,Not Placed,0.0
ST1547,19,Male,Electronics,9,90,20,96,Pass,A+,Placed,24.26
ST1548,19,Female,Computer Science,7,79,16,74,Pass,A,Placed,6.07
ST1549,17,Female,Mechanical,4,70,11,49,Pass,D,Not Placed,0.0
ST1550,19,Female,Electronics,3,86,9,46,Pass,D,Not Placed,0.0
ST1551,20,Female,Mechanical,5,93,17,80,Pass,A+,Placed,8.71
ST1552,19,Male,Information Technology,5,90,15,67,Pass,B,Placed,5.82
ST1553,19,Male,Electronics,5,93,18,84,Pass,A+,Placed,9.93
ST1554,19,Female,Information Technology,5,80,12,57,Pass,C,Not Placed,0.0
ST1555,18,Male,Electronics,6,77,14,66,Pass,B,Not Placed,0.0
ST1556,18,Male,Information Technology,5,75,10,52,Pass,C,Placed,3.45
ST1557,19,Female,Computer Science,2,81,7,35,Fail,F,Not Placed,0.0
ST1558,18,Female,Information Technology,7,81,20,93,Pass,A+,Placed,13.05
ST1559,19,Female,Information Technology,4,84,10,52,Pass,C,Not Placed,0.0
ST1560,20,Female,Mechanical,9,81,20,88,Pass,A+,Not Placed,0.0
ST1561,18,Female,Electronics,3,81,7,31,Fail,F,Not Placed,0.0
ST1562,18,Male,Electronics,9,74,17,78,Pass,A,Placed,7.03
ST1563,19,Female,Computer Science,2,91,8,43,Pass,D,Not Placed,0.0
ST1564,18,Male,Electronics,4,83,11,47,Pass,D,Not Placed,0.0
ST1565,19,Male,Information Technology,1,80,8,30,Fail,F,Not Placed,0.0
ST1566,18,Female,Mechanical,6,75,16,71,Pass,A,Placed,6.24
ST1567,19,Male,Mechanical,7,69,15,71,Pass,A,Not Placed,0.0
ST1568,17,Male,Computer Science,5,95,13,60,Pass,B,Placed,4.05
ST1569,19,Male,Mechanical,8,88,17,80,Pass,A+,Placed,8.04
ST1570,18,Female,Computer Science,6,66,13,59,Pass,C,Placed,4.61
ST1571,19,Male,Information Technology,6,90,13,60,Pass,B,Placed,5.59
ST1572,18,Female,Information Technology,7,91,18,83,Pass,A+,Placed,8.48
ST1573,19,Male,Computer Science,4,83,8,40,Pass,D,Not Placed,0.0
ST1574,19,Female,Electronics,4,98,15,73,Pass,A,Placed,6.42
ST1575,18,Female,Computer Science,8,84,17,84,Pass,A+,Placed,8.74
ST1576,17,Male,Computer Science,8,68,16,74,Pass,A,Placed,5.66
ST1577,17,Male,Information Technology,9,86,20,96,Pass,A+,Placed,20.05
ST1578,19,Male,Electronics,8,84,20,96,Pass,A+,Placed,9.23
ST1579,19,Female,Mechanical,3,76,12,50,Pass,C,Not Placed,0.0
ST1580,18,Female,Electronics,7,88,17,84,Pass,A+,Placed,8.43
ST1581,18,Female,Electronics,5,65,15,66,Pass,B,Placed,4.67
ST1582,18,Male,Information Technology,10,92,18,88,Pass,A+,Placed,9.02
ST1583,19,Female,Computer Science,5,73,12,51,Pass,C,Placed,4.28
ST1584,18,Female,Computer Science,5,72,11,52,Pass,C,Placed,3.76
ST1585,20,Female,Information Technology,5,81,15,67,Pass,B,Not Placed,0.0
ST1586,17,Female,Electronics,4,86,11,55,Pass,C,Not Placed,0.0
ST1587,19,Male,Information Technology,2,84,10,40,Pass,D,Placed,2.01
ST1588,18,Male,Electronics,8,75,19,91,Pass,A+,Placed,14.3
ST1589,18,Female,Information Technology,7,77,14,71,Pass,A,Placed,6.9
ST1590,19,Female,Computer Science,3,71,9,37,Fail,F,Not Placed,0.0
ST1591,19,Male,Computer Science,7,80,19,86,Pass,A+,Placed,7.22
ST1592,20,Male,Mechanical,6,93,13,70,Pass,A,Placed,5.32
ST1593,17,Male,Electronics,5,82,13,59,Pass,C,Not Placed,0.0
ST1594,17,Male,Mechanical,4,91,10,55,Pass,C,Not Placed,0.0
ST1595,19,Male,Computer Science,7,97,16,78,Pass,A,Not Placed,0.0
ST1596,19,Female,Mechanical,6,76,15,70,Pass,A,Placed,6.94
ST1597,18,Female,Computer Science,5,80,11,48,Pass,D,Not Placed,0.0
ST1598,17,Male,Computer Science,6,100,13,62,Pass,B,Not Placed,0.0
ST1599,17,Male,Mechanical,2,96,9,46,Pass,D,Not Placed,0.0
ST1600,19,Male,Computer Science,5,65,11,53,Pass,C,Not Placed,0.0
ST1601,18,Male,Electronics,3,86,8,38,Fail,F,Not Placed,0.0
ST1602,18,Female,Computer Science,3,82,8,42,Pass,D,Not Placed,0.0
ST1603,18,Female,Information Technology,6,90,14,72,Pass,A,Placed,7.27
ST1604,18,Male,Mechanical,8,75,20,91,Pass,A+,Placed,15.75
ST1605,17,Female,Computer Science,5,74,16,66,Pass,B,Not Placed,0.0
ST1606,18,Female,Electronics,3,75,8,37,Fail,F,Not Placed,0.0
ST1607,17,Female,Computer Science,6,76,19,86,Pass,A+,Placed,8.47
ST1608,19,Male,Electronics,8,90,16,82,Pass,A+,Not Placed,0.0
ST1609,18,Female,Computer Science,6,70,17,71,Pass,A,Placed,7.84
ST1610,18,Male,Computer Science,7,76,15,76,Pass,A,Placed,7.84
ST1611,19,Male,Computer Science,5,64,11,46,Pass,D,Not Placed,0.0
ST1612,19,Male,Computer Science,7,92,15,70,Pass,A,Placed,5.92
ST1613,18,Male,Mechanical,3,95,10,51,Pass,C,Not Placed,0.0
ST1614,18,Male,Information Technology,4,79,13,58,Pass,C,Placed,4.62
ST1615,18,Male,Computer Science,4,79,13,57,Pass,C,Not Placed,0.0
ST1616,19,Male,Information Technology,5,87,11,56,Pass,C,Not Placed,0.0
ST1617,20,Female,Computer Science,8,97,16,79,Pass,A,Placed,6.78
ST1618,19,Female,Electronics,8,86,16,78,Pass,A,Not Placed,0.0
ST1619,19,Male,Mechanical,3,75,10,48,Pass,D,Not Placed,0.0
ST1620,19,Female,Information Technology,3,66,9,44,Pass,D,Placed,3.46
ST1621,18,Female,Mechanical,4,71,9,45,Pass,D,Not Placed,0.0
ST1622,17,Female,Information Technology,4,83,12,54,Pass,C,Not Placed,0.0
ST1623,19,Male,Computer Science,6,75,19,82,Pass,A+,Not Placed,0.0
ST1624,20,Female,Electronics,8,84,17,78,Pass,A,Placed,6.43
ST1625,18,Female,Information Technology,9,76,19,86,Pass,A+,Placed,9.32
ST1626,19,Female,Electronics,6,71,16,74,Pass,A,Placed,7.3
ST1627,18,Male,Mechanical,7,70,15,69,Pass,B,Not Placed,0.0
ST1628,18,Male,Information Technology,5,98,14,70,Pass,A,Placed,6.49
ST1629,17,Female,Mechanical,3,91,8,47,Pass,D,Not Placed,0.0
ST1630,18,Male,Electronics,5,99,17,78,Pass,A,Placed,7.39
ST1631,19,Male,Information Technology,5,87,14,62,Pass,B,Not Placed,0.0
ST1632,18,Male,Electronics,6,78,13,63,Pass,B,Not Placed,0.0
ST1633,19,Female,Computer Science,3,95,9,46,Pass,D,Not Placed,0.0
ST1634,19,Female,Mechanical,4,82,10,54,Pass,C,Placed,3.52
ST1635,20,Male,Electronics,4,84,14,59,Pass,C,Not Placed,0.0
ST1636,18,Female,Computer Science,9,82,17,83,Pass,A+,Placed,7.37
ST1637,18,Male,Computer Science,5,60,12,54,Pass,C,Placed,3.85
ST1638,18,Female,Electronics,7,98,15,71,Pass,A,Placed,7.83
ST1639,20,Female,Computer Science,7,87,16,75,Pass,A,Placed,6.5
ST1640,20,Female,Computer Science,4,85,11,48,Pass,D,Not Placed,0.0
ST1641,18,Female,Information Technology,5,81,10,46,Pass,D,Not Placed,0.0
ST1642,19,Male,Computer Science,8,84,17,76,Pass,A,Placed,6.91
ST1643,18,Female,Information Technology,5,76,13,60,Pass,B,Placed,5.25
ST1644,19,Male,Computer Science,8,88,17,88,Pass,A+,Placed,7.4
ST1645,17,Female,Computer Science,3,69,11,47,Pass,D,Not Placed,0.0
ST1646,19,Female,Electronics,2,84,10,40,Pass,D,Not Placed,0.0
ST1647,17,Female,Information Technology,8,88,18,84,Pass,A+,Not Placed,0.0
ST1648,19,Male,Computer Science,7,80,17,76,Pass,A,Placed,6.17
ST1649,19,Female,Computer Science,10,86,17,88,Pass,A+,Placed,9.12
ST1650,19,Male,Information Technology,6,72,14,64,Pass,B,Placed,5.94
ST1651,17,Male,Computer Science,8,72,20,85,Pass,A+,Not Placed,0.0
ST1652,18,Female,Computer Science,7,84,15,72,Pass,A,Placed,5.5
ST1653,18,Male,Computer Science,7,89,15,72,Pass,A,Not Placed,0.0
ST1654,18,Female,Mechanical,5,63,18,78,Pass,A,Placed,6.23
ST1655,17,Male,Electronics,4,87,15,65,Pass,B,Not Placed,0.0
ST1656,20,Male,Electronics,8,77,19,89,Pass,A+,Placed,7.29
ST1657,19,Female,Electronics,5,80,15,66,Pass,B,Not Placed,0.0
ST1658,18,Male,Electronics,5,69,9,41,Pass,D,Not Placed,0.0
ST1659,18,Male,Information Technology,5,73,11,56,Pass,C,Not Placed,0.0
ST1660,18,Female,Electronics,5,92,12,58,Pass,C,Placed,3.48
ST1661,19,Male,Computer Science,5,82,13,56,Pass,C,Placed,3.75
ST1662,18,Female,Electronics,1,78,6,28,Fail,F,Not Placed,0.0
ST1663,20,Male,Electronics,8,81,13,72,Pass,A,Placed,6.62
ST1664,18,Female,Information Technology,5,87,14,70,Pass,A,Placed,5.69
ST1665,20,Female,Information Technology,5,86,14,64,Pass,B,Placed,4.46
ST1666,19,Female,Computer Science,3,81,13,57,Pass,C,Not Placed,0.0
ST1667,18,Male,Electronics,0,93,3,15,Fail,F,Not Placed,0.0
ST1668,20,Female,Electronics,4,92,10,50,Pass,C,Not Placed,0.0
ST1669,17,Female,Mechanical,6,86,9,55,Pass,C,Not Placed,0.0
ST1670,19,Female,Computer Science,2,83,8,41,Pass,D,Not Placed,0.0
ST1671,18,Male,Electronics,8,89,20,95,Pass,A+,Not Placed,0.0
ST1672,19,Female,Information Technology,3,85,9,41,Pass,D,Not Placed,0.0
ST1673,19,Female,Mechanical,3,93,14,58,Pass,C,Not Placed,0.0
ST1674,19,Male,Information Technology,3,91,9,49,Pass,D,Not Placed,0.0
ST1675,19,Male,Information Technology,0,72,5,18,Fail,F,Not Placed,0.0
ST1676,18,Female,Information Technology,7,71,13,64,Pass,B,Placed,5.56
ST1677,17,Male,Electronics,8,75,18,88,Pass,A+,Placed,9.89
ST1678,18,Female,Mechanical,6,92,11,56,Pass,C,Placed,3.65
ST1679,18,Female,Computer Science,3,66,11,45,Pass,D,Not Placed,0.0
ST1680,19,Female,Computer Science,4,86,13,56,Pass,C,Placed,4.38
ST1681,18,Male,Mechanical,5,86,16,68,Pass,B,Not Placed,0.0
ST1682,20,Male,Information Technology,9,94,17,91,Pass,A+,Placed,14.42
ST1683,19,Female,Electronics,4,84,12,60,Pass,B,Not Placed,0.0
ST1684,19,Male,Information Technology,6,69,16,69,Pass,B,Not Placed,0.0
ST1685,17,Female,Computer Science,5,72,14,61,Pass,B,Placed,5.86
ST1686,19,Male,Electronics,4,70,10,46,Pass,D,Not Placed,0.0
ST1687,20,Male,Electronics,5,77,8,38,Fail,F,Not Placed,0.0
ST1688,18,Male,Computer Science,2,80,9,44,Pass,D,Not Placed,0.0
ST1689,19,Male,Computer Science,7,70,16,68,Pass,B,Placed,5.35
ST1690,19,Female,Mechanical,4,97,10,48,Pass,D,Not Placed,0.0
ST1691,18,Male,Computer Science,6,69,16,69,Pass,B,Placed,5.61
ST1692,18,Male,Mechanical,2,95,8,44,Pass,D,Not Placed,0.0
ST1693,18,Male,Computer Science,9,94,17,84,Pass,A+,Placed,7.15
ST1694,17,Male,Information Technology,3,91,6,35,Fail,F,Not Placed,0.0
ST1695,18,Male,Mechanical,8,75,16,72,Pass,A,Placed,6.8
ST1696,17,Female,Electronics,7,85,20,88,Pass,A+,Placed,8.58
ST1697,17,Male,Information Technology,9,69,20,93,Pass,A+,Placed,15.15
ST1698,17,Male,Electronics,5,91,13,59,Pass,C,Not Placed,0.0
ST1699,20,Male,Computer Science,6,81,14,61,Pass,B,Not Placed,0.0
ST1700,18,Female,Computer Science,4,78,11,49,Pass,D,Not Placed,0.0
ST1701,20,Male,Mechanical,3,70,12,48,Pass,D,Not Placed,0.0
ST1702,18,Male,Electronics,5,60,12,47,Pass,D,Not Placed,0.0
ST1703,18,Female,Electronics,3,72,11,46,Pass,D,Not Placed,0.0
ST1704,18,Male,Information Technology,10,93,20,95,Pass,A+,Placed,14.51
ST1705,18,Male,Computer Science,2,78,12,46,Pass,D,Not Placed,0.0
ST1706,17,Male,Computer Science,5,80,14,68,Pass,B,Placed,5.16
ST1707,19,Female,Information Technology,6,89,17,77,Pass,A,Placed,7.12
ST1708,18,Male,Electronics,5,100,12,64,Pass,B,Placed,4.07
ST1709,19,Female,Information Technology,6,95,17,81,Pass,A+,Placed,8.7
ST1710,19,Female,Mechanical,3,72,9,44,Pass,D,Not Placed,0.0
ST1711,18,Male,Computer Science,5,63,13,58,Pass,C,Not Placed,0.0
ST1712,17,Male,Information Technology,4,100,15,66,Pass,B,Not Placed,0.0
ST1713,19,Male,Computer Science,8,100,16,78,Pass,A,Placed,5.51
ST1714,18,Female,Information Technology,7,84,17,76,Pass,A,Placed,5.42
ST1715,17,Male,Computer Science,9,69,20,92,Pass,A+,Placed,22.09
ST1716,20,Male,Mechanical,1,92,8,36,Fail,F,Not Placed,0.0
ST1717,17,Male,Computer Science,4,81,10,51,Pass,C,Not Placed,0.0
ST1718,19,Female,Mechanical,3,81,14,56,Pass,C,Not Placed,0.0
ST1719,20,Male,Information Technology,0,91,2,13,Fail,F,Not Placed,0.0
ST1720,18,Female,Mechanical,4,85,14,58,Pass,C,Not Placed,0.0
ST1721,17,Male,Information Technology,6,70,17,71,Pass,A,Placed,5.93
ST1722,17,Male,Mechanical,4,79,15,65,Pass,B,Placed,4.88
ST1723,18,Male,Computer Science,5,89,10,55,Pass,C,Placed,3.72
ST1724,17,Male,Electronics,8,87,16,84,Pass,A+,Placed,8.95
ST1725,19,Male,Mechanical,6,85,18,76,Pass,A,Not Placed,0.0
ST1726,17,Male,Computer Science,5,91,9,48,Pass,D,Placed,2.71
ST1727,18,Female,Computer Science,4,78,8,36,Fail,F,Not Placed,0.0
ST1728,20,Female,Information Technology,5,84,12,59,Pass,C,Placed,4.93
ST1729,19,Female,Mechanical,3,60,10,39,Fail,F,Not Placed,0.0
ST1730,19,Male,Information Technology,6,78,18,78,Pass,A,Not Placed,0.0
ST1731,18,Male,Information Technology,4,90,11,56,Pass,C,Not Placed,0.0
ST1732,19,Male,Computer Science,7,78,15,67,Pass,B,Not Placed,0.0
ST1733,18,Female,Computer Science,7,77,17,75,Pass,A,Placed,6.06
ST1734,18,Female,Mechanical,6,72,16,76,Pass,A,Placed,7.22
ST1735,17,Male,Computer Science,4,92,12,57,Pass,C,Not Placed,0.0
ST1736,19,Male,Electronics,3,87,9,48,Pass,D,Not Placed,0.0
ST1737,18,Male,Mechanical,7,90,12,62,Pass,B,Not Placed,0.0
ST1738,18,Male,Computer Science,5,65,11,49,Pass,D,Not Placed,0.0
ST1739,18,Male,Electronics,3,80,13,54,Pass,C,Placed,3.51
ST1740,18,Female,Computer Science,3,79,10,49,Pass,D,Placed,2.76
ST1741,19,Female,Electronics,3,79,9,44,Pass,D,Not Placed,0.0
ST1742,19,Male,Computer Science,7,76,18,81,Pass,A+,Placed,8.66
ST1743,19,Male,Electronics,3,79,8,34,Fail,F,Not Placed,0.0
ST1744,17,Female,Computer Science,5,90,13,61,Pass,B,Not Placed,0.0
ST1745,18,Male,Information Technology,5,63,13,57,Pass,C,Placed,3.66
ST1746,18,Male,Information Technology,5,100,12,66,Pass,B,Not Placed,0.0
ST1747,17,Male,Computer Science,8,87,18,85,Pass,A+,Placed,8.42
ST1748,18,Male,Electronics,7,82,16,74,Pass,A,Placed,5.84
ST1749,19,Male,Computer Science,5,91,10,56,Pass,C,Placed,3.01
ST1750,17,Female,Electronics,0,67,5,21,Fail,F,Not Placed,0.0
ST1751,18,Male,Computer Science,5,75,10,46,Pass,D,Not Placed,0.0
ST1752,18,Male,Electronics,6,81,15,70,Pass,A,Placed,5.65
ST1753,17,Female,Computer Science,5,96,16,73,Pass,A,Placed,7.1
ST1754,18,Male,Information Technology,6,82,14,68,Pass,B,Not Placed,0.0
ST1755,20,Female,Computer Science,3,87,7,32,Fail,F,Not Placed,0.0
ST1756,19,Female,Electronics,6,76,14,60,Pass,B,Placed,5.54
ST1757,20,Male,Computer Science,3,87,8,41,Pass,D,Not Placed,0.0
ST1758,18,Female,Mechanical,7,99,17,87,Pass,A+,Not Placed,0.0
ST1759,17,Male,Mechanical,4,92,11,60,Pass,B,Not Placed,0.0
ST1760,18,Female,Computer Science,6,81,18,81,Pass,A+,Placed,7.84
ST1761,18,Male,Electronics,1,89,9,44,Pass,D,Not Placed,0.0
ST1762,19,Female,Computer Science,5,88,13,64,Pass,B,Not Placed,0.0
ST1763,17,Female,Information Technology,6,87,16,78,Pass,A,Placed,6.22
ST1764,18,Male,Electronics,3,93,9,50,Pass,C,Placed,3.07
ST1765,18,Male,Electronics,7,93,16,81,Pass,A+,Placed,7.71
ST1766,18,Female,Electronics,6,81,14,68,Pass,B,Placed,5.56
ST1767,19,Female,Computer Science,5,88,15,70,Pass,A,Placed,6.82
ST1768,18,Male,Information Technology,4,78,14,58,Pass,C,Not Placed,0.0
ST1769,18,Female,Computer Science,5,73,15,71,Pass,A,Not Placed,0.0
ST1770,18,Male,Electronics,6,79,16,70,Pass,A,Placed,5.62
ST1771,18,Male,Information Technology,5,81,15,73,Pass,A,Placed,5.77
ST1772,19,Male,Electronics,6,65,16,68,Pass,B,Placed,5.63
ST1773,19,Male,Computer Science,5,91,11,57,Pass,C,Not Placed,0.0
ST1774,20,Female,Computer Science,3,60,13,56,Pass,C,Placed,3.42
ST1775,19,Male,Computer Science,3,100,13,62,Pass,B,Placed,4.67
ST1776,18,Female,Computer Science,0,97,5,22,Fail,F,Not Placed,0.0
ST1777,19,Male,Computer Science,4,79,11,53,Pass,C,Not Placed,0.0
ST1778,18,Male,Mechanical,6,82,16,68,Pass,B,Placed,5.33
ST1779,18,Male,Mechanical,7,85,17,85,Pass,A+,Placed,8.68
ST1780,19,Male,Information Technology,3,76,9,40,Pass,D,Not Placed,0.0
ST1781,17,Male,Information Technology,9,84,17,80,Pass,A+,Placed,8.38
ST1782,20,Male,Computer Science,5,81,14,63,Pass,B,Not Placed,0.0
ST1783,18,Male,Mechanical,8,81,19,88,Pass,A+,Placed,9.7
ST1784,19,Male,Computer Science,6,84,16,72,Pass,A,Placed,5.66
ST1785,19,Male,Mechanical,6,69,15,65,Pass,B,Not Placed,0.0
ST1786,19,Male,Information Technology,2,82,8,38,Fail,F,Not Placed,0.0
ST1787,19,Female,Computer Science,3,84,12,59,Pass,C,Placed,4.48
ST1788,19,Female,Mechanical,0,83,5,21,Fail,F,Not Placed,0.0
ST1789,17,Male,Computer Science,6,80,14,62,Pass,B,Placed,4.32
ST1790,18,Male,Information Technology,4,93,11,53,Pass,C,Not Placed,0.0
ST1791,18,Male,Information Technology,7,78,13,65,Pass,B,Not Placed,0.0
ST1792,19,Female,Computer Science,4,84,11,48,Pass,D,Not Placed,0.0
ST1793,18,Male,Information Technology,7,95,18,84,Pass,A+,Placed,8.85
ST1794,19,Male,Electronics,3,81,10,46,Pass,D,Not Placed,0.0
ST1795,17,Male,Electronics,3,84,13,60,Pass,B,Not Placed,0.0
ST1796,17,Male,Computer Science,4,81,11,54,Pass,C,Not Placed,0.0
ST1797,19,Male,Mechanical,5,94,14,70,Pass,A,Placed,7.61
ST1798,17,Female,Computer Science,4,79,13,57,Pass,C,Not Placed,0.0
ST1799,17,Male,Computer Science,7,95,20,89,Pass,A+,Placed,8.37
ST1800,17,Female,Computer Science,2,81,8,34,Fail,F,Not Placed,0.0
ST1801,20,Male,Computer Science,4,73,9,39,Fail,F,Not Placed,0.0
ST1802,19,Male,Computer Science,7,89,18,87,Pass,A+,Placed,9.17
ST1803,18,Female,Mechanical,2,79,12,51,Pass,C,Not Placed,0.0
ST1804,18,Male,Computer Science,8,88,17,88,Pass,A+,Placed,9.46
ST1805,18,Female,Computer Science,10,60,20,85,Pass,A+,Placed,7.41
ST1806,19,Male,Computer Science,2,82,11,45,Pass,D,Placed,3.06
ST1807,19,Male,Electronics,4,77,13,59,Pass,C,Not Placed,0.0
ST1808,18,Female,Mechanical,4,71,12,54,Pass,C,Placed,4.84
ST1809,18,Male,Computer Science,7,76,15,70,Pass,A,Placed,6.73
ST1810,17,Female,Computer Science,6,76,14,62,Pass,B,Not Placed,0.0
ST1811,19,Male,Computer Science,6,82,16,74,Pass,A,Placed,5.56
ST1812,19,Female,Computer Science,7,68,18,78,Pass,A,Not Placed,0.0
ST1813,18,Male,Computer Science,3,85,10,47,Pass,D,Placed,2.19
ST1814,17,Male,Information Technology,7,96,15,72,Pass,A,Placed,5.78
ST1815,17,Female,Computer Science,6,85,16,74,Pass,A,Placed,5.31
ST1816,20,Female,Information Technology,5,90,15,71,Pass,A,Placed,6.54
ST1817,18,Female,Computer Science,8,93,19,93,Pass,A+,Placed,10.46
ST1818,19,Female,Mechanical,6,94,13,62,Pass,B,Placed,4.45
ST1819,19,Female,Mechanical,3,100,9,44,Pass,D,Not Placed,0.0
ST1820,18,Male,Information Technology,5,77,15,67,Pass,B,Not Placed,0.0
ST1821,18,Male,Information Technology,5,75,10,51,Pass,C,Not Placed,0.0
ST1822,17,Male,Information Technology,2,90,4,24,Fail,F,Not Placed,0.0
ST1823,19,Male,Information Technology,9,89,20,90,Pass,A+,Placed,18.24
ST1824,19,Male,Electronics,3,90,11,57,Pass,C,Not Placed,0.0
ST1825,19,Male,Information Technology,6,100,16,73,Pass,A,Not Placed,0.0
ST1826,18,Male,Mechanical,5,82,11,58,Pass,C,Not Placed,0.0
ST1827,17,Female,Mechanical,1,86,8,40,Pass,D,Not Placed,0.0
ST1828,20,Male,Computer Science,8,72,18,80,Pass,A+,Placed,8.42
ST1829,19,Male,Information Technology,7,100,13,74,Pass,A,Not Placed,0.0
ST1830,18,Male,Computer Science,5,79,16,66,Pass,B,Placed,5.13
ST1831,20,Female,Computer Science,3,79,10,51,Pass,C,Placed,4.41
ST1832,19,Female,Information Technology,3,79,9,44,Pass,D,Not Placed,0.0
ST1833,19,Female,Computer Science,4,76,11,46,Pass,D,Placed,2.07
ST1834,19,Male,Mechanical,4,75,7,32,Fail,F,Not Placed,0.0
ST1835,19,Male,Computer Science,5,77,14,58,Pass,C,Not Placed,0.0
ST1836,19,Male,Information Technology,9,68,20,85,Pass,A+,Placed,7.24
ST1837,17,Male,Electronics,5,74,13,62,Pass,B,Placed,4.12
ST1838,18,Male,Electronics,8,100,20,91,Pass,A+,Placed,17.89
ST1839,20,Male,Information Technology,6,89,12,61,Pass,B,Not Placed,0.0
ST1840,18,Male,Mechanical,5,91,12,61,Pass,B,Placed,4.08
ST1841,18,Female,Information Technology,7,94,14,70,Pass,A,Not Placed,0.0
ST1842,18,Female,Information Technology,5,100,12,61,Pass,B,Not Placed,0.0
ST1843,18,Male,Computer Science,7,64,16,69,Pass,B,Placed,5.49
ST1844,19,Male,Information Technology,4,70,12,50,Pass,C,Placed,3.45
ST1845,20,Male,Mechanical,3,74,9,45,Pass,D,Not Placed,0.0
ST1846,18,Male,Electronics,7,77,14,62,Pass,B,Placed,5.88
ST1847,17,Female,Mechanical,5,79,16,71,Pass,A,Placed,6.46
ST1848,18,Male,Information Technology,8,78,20,94,Pass,A+,Placed,18.37
ST1849,19,Female,Computer Science,8,84,18,89,Pass,A+,Placed,9.34
ST1850,19,Male,Computer Science,2,82,7,35,Fail,F,Not Placed,0.0
ST1851,18,Female,Computer Science,5,75,16,71,Pass,A,Not Placed,0.0
ST1852,19,Male,Electronics,4,60,9,42,Pass,D,Not Placed,0.0
ST1853,19,Female,Electronics,6,72,14,65,Pass,B,Placed,5.43
ST1854,19,Male,Computer Science,7,77,15,71,Pass,A,Placed,6.82
ST1855,20,Female,Information Technology,4,80,9,46,Pass,D,Not Placed,0.0
ST1856,18,Male,Information Technology,5,71,12,52,Pass,C,Not Placed,0.0
ST1857,19,Male,Information Technology,6,77,13,65,Pass,B,Placed,5.87
ST1858,18,Female,Computer Science,3,71,10,41,Pass,D,Not Placed,0.0
ST1859,19,Female,Computer Science,7,81,16,73,Pass,A,Placed,6.27
ST1860,19,Female,Computer Science,6,71,13,64,Pass,B,Placed,5.62
ST1861,19,Female,Computer Science,8,74,17,79,Pass,A,Placed,6.14
ST1862,19,Female,Computer Science,4,69,11,51,Pass,C,Not Placed,0.0
ST1863,18,Male,Computer Science,2,80,10,41,Pass,D,Placed,3.26
ST1864,18,Male,Electronics,5,73,13,63,Pass,B,Not Placed,0.0
ST1865,20,Male,Computer Science,2,91,10,47,Pass,D,Not Placed,0.0
ST1866,20,Female,Mechanical,9,86,20,94,Pass,A+,Placed,14.45
ST1867,17,Male,Computer Science,1,81,8,34,Fail,F,Not Placed,0.0
ST1868,18,Male,Computer Science,7,74,19,83,Pass,A+,Placed,7.87
ST1869,17,Male,Information Technology,5,86,11,58,Pass,C,Placed,4.36
ST1870,19,Female,Computer Science,4,89,10,51,Pass,C,Not Placed,0.0
ST1871,19,Male,Mechanical,2,83,12,55,Pass,C,Not Placed,0.0
ST1872,18,Male,Computer Science,6,98,14,74,Pass,A,Placed,5.64
